Date,New Cases,New Tests,Hospitalizations,ICU,New Deaths,Rt Rate
2020-05-10,21584,268006,44943,11393,1016,0.913307012504
2020-05-09,24708,291829,46637,11496,1440,0.911414595993
2020-05-08,27584,299973,47718,11780,1778,0.9094705619419999
2020-05-07,27500,303663,49130,12137,2733,0.9068822213619999
2020-05-06,24950,247383,50227,9380,1930,0.904517018748
2020-05-05,22398,272954,50906,9348,2438,0.9025176228990001
2020-05-04,22361,233242,50062,9366,1009,0.9009450757969999
2020-05-03,25769,236737,50312,9292,1210,0.8997879356440001
2020-05-02,29298,249297,51734,9403,1544,0.8989905461509999
2020-05-01,33043,297568,52370,9205,1746,0.898481097511
2020-04-30,29581,235443,53793,9486,2114,0.8981901397669999
2020-04-29,27140,240902,54930,9612,2692,0.898059242488
2020-04-28,25078,207869,54940,9491,2050,0.8980662311650001
2020-04-27,22016,198034,54971,9655,1219,0.8982161801299999
2020-04-26,27387,206592,55050,14831,1179,0.898508537846
2020-04-25,36001,278109,56344,15020,1712,0.8989424652169999
2020-04-24,34149,237070,56075,15078,1859,0.899223883115
2020-04-23,31749,194346,57889,15163,1761,0.899541146918
2020-04-22,28872,324492,58130,15341,2060,0.899891271911
2020-04-21,26278,153860,58579,15228,2426,0.900273439878
2020-04-20,25811,146494,55677,14691,1756,0.900878162153
2020-04-19,27387,153687,55570,14548,1735,0.9016889955149999
2020-04-18,27962,146212,56591,14788,1830,0.902841619863
2020-04-17,31979,159554,57808,14910,2081,0.9040215002580001
2020-04-16,30813,163453,58625,15150,2142,0.904901793245
2020-04-15,30224,138052,59260,14667,2486,0.9058852108059999
2020-04-14,25600,152127,58719,14039,2284,0.906987486496
2020-04-13,25224,133405,55295,13632,1566,0.908387519248
2020-04-12,27854,139309,54749,13623,1632,0.9104848448980001
2020-04-11,30603,138880,54757,13280,1996,0.913216918855
2020-04-10,34194,157467,51745,12698,2049,0.916767471503
2020-04-09,34382,169673,49826,12254,1977,0.9194245305519999
2020-04-08,30442,147434,44063,9932,1943,0.922474947367
2020-04-07,30562,154273,42294,9875,1954,0.9259877605500001
2020-04-06,28836,151484,34663,6943,1246,0.930046575512
2020-04-05,25471,119187,30905,5677,1277,0.9347535923639999
2020-04-04,33196,229252,29095,5383,1432,0.9402350234360001
2020-04-03,31852,132529,24564,4811,1257,0.946648393082
2020-04-02,27980,118993,21833,4410,1153,0.95419233475
2020-04-01,25711,108156,19982,3937,989,0.963119585851
2020-03-31,24671,112321,17856,3487,861,0.973753836127
2020-03-30,21887,118615,15574,3087,573,0.986510724969
2020-03-29,19585,87531,13833,2456,519,1.00192227955
2020-03-28,19678,106822,12179,2174,512,1.02066193735
2020-03-27,19024,103475,10789,1792,396,1.0435634139899999
2020-03-26,17629,101618,7617,1299,311,1.07162078471
2020-03-25,12838,84243,4971,,233,1.10595026305
2020-03-24,10612,68956,3828,,225,1.14769008531
2020-03-23,11440,58192,2770,,98,1.1978209663
2020-03-22,9244,45266,2155,,141,1.2569135958600002
2020-03-21,6877,45268,1436,,60,1.3248510003799998
2020-03-20,6240,36607,1042,,68,1.4006142345800001
2020-03-19,4660,27937,617,,45,1.4822294444100002
2020-03-18,3166,25087,416,,30,1.56693420227
2020-03-17,743,14297,325,,22,1.65154470839
2020-03-16,2248,18739,,,22,1.73293101053
2020-03-15,1708,8093,,,14,1.80846997333
2020-03-14,1284,4941,,,9,1.8763582876
2020-03-13,1382,9470,,,4,1.93572091256
2020-03-12,949,5545,,,8,1.9865211393400002
2020-03-11,724,4014,,,6,2.02933842038
2020-03-10,592,2580,,,2,2.06510496463
2020-03-09,488,1888,,,4,2.09487655282
2020-03-08,205,924,,,4,2.11967491565
2020-03-07,335,831,,,1,2.1404032617200004
2020-03-06,337,944,,,6,2.15781691255
2020-03-05,140,607,,,4,2.17252699851
2020-03-04,200,1104,,,2,2.18501950082
2020-03-03,101,247,,,3,2.1956785367400005
2020-03-02,81,189,,,3,2.2048083840599997
2020-03-01,88,85,,,3,2.21265201107
