Date,New Cases,New Tests,Hospitalizations,ICU,New Deaths,Rt Rate
2020-05-17,20171,371154,41785,9932,846,0.965083129541
2020-05-16,24701,362120,43396,10277,984,0.954409720808
2020-05-15,24710,358323,44491,10472,1502,0.944565885803
2020-05-14,26705,364074,45790,10656,1871,0.935545576683
2020-05-13,21193,319041,46926,10978,1696,0.927332965706
2020-05-12,22663,308555,47596,11241,1472,0.919918870148
2020-05-11,18236,382123,46552,11147,887,0.913311790405
2020-05-10,21504,266330,47163,11393,1024,0.9075349184550001
2020-05-09,24810,291609,48768,11496,1432,0.9026078016529999
2020-05-08,27605,297850,49992,11780,1779,0.898523799057
2020-05-07,27490,301644,51683,12137,2740,0.895237629569
2020-05-06,25056,244833,52773,12478,1932,0.892668504065
2020-05-05,22449,271471,53455,12629,2445,0.890713874846
2020-05-04,22523,231456,52634,12696,1012,0.889265310702
2020-05-03,25767,236514,52857,12722,1206,0.8882207055429999
2020-05-02,29185,247084,54278,12904,1541,0.8874911284899999
2020-05-01,33056,295226,55122,12845,1753,0.887003185423
2020-04-30,29568,232808,55114,13255,2117,0.88669853793
2020-04-29,26641,238605,56206,13535,2692,0.8865320434749999
2020-04-28,25219,206614,56255,13562,2042,0.8864693350030001
2020-04-27,22605,195400,56191,13812,1237,0.886484683901
2020-04-26,27380,206288,56186,14099,1188,0.886559067041
2020-04-25,35901,276150,57377,14414,1714,0.88667827755
2020-04-24,34174,235857,57300,14602,1865,0.8868322321780001
2020-04-23,31784,192810,58989,14744,1764,0.88701347923
2020-04-22,28916,323483,59205,15015,2065,0.887216219999
2020-04-21,26333,152834,59780,14941,2429,0.887437238088
2020-04-20,25872,145688,56783,14489,1765,0.8876729505140001
2020-04-19,27468,153930,56526,14410,1733,0.8879238180779999
2020-04-18,27963,145834,57761,14768,1837,0.8881893547399999
2020-04-17,31964,158684,58895,14890,2077,0.888467533065
2020-04-16,30923,163798,59499,15130,2141,0.888759830758
2020-04-15,30298,136982,59940,14647,2486,0.889064842015
2020-04-14,25631,151772,59601,14039,2287,0.889392369894
2020-04-13,25133,134183,56195,13632,1572,0.889743560962
2020-04-12,27844,138917,55426,13623,1630,0.890122002669
2020-04-11,30561,136987,55572,13280,1982,0.890530955306
2020-04-10,34351,158393,52723,12698,2055,0.890975920091
2020-04-09,34419,171058,50859,12254,1972,0.891473225218
2020-04-08,30534,147488,45141,10180,1944,0.892039820186
2020-04-07,30737,154242,43465,9821,1956,0.892699042729
2020-04-06,28937,152008,35856,6943,1254,0.893483088854
2020-04-05,25550,119655,31875,5677,1285,0.894436445155
2020-04-04,33252,229193,29987,5383,1440,0.89562065141
2020-04-03,31945,132890,25472,4811,1259,0.897120891074
2020-04-02,27992,118851,22764,4410,1149,0.899055069286
2020-04-01,25773,108521,20775,3937,988,0.901586225153
2020-03-31,24694,112330,18082,3487,861,0.9049393082780001
2020-03-30,21897,118461,15772,3087,577,0.9094234554899999
2020-03-29,19655,87612,14026,2456,516,0.91546077256
2020-03-28,19724,106870,12350,2174,519,0.9236219436669999
2020-03-27,19044,102656,10932,1792,401,0.934667209546
2020-03-26,17656,101815,7757,1299,311,0.949587561943
2020-03-25,12873,84394,5062,,232,0.969634557605
2020-03-24,10632,69137,3902,,231,0.9963180140219999
2020-03-23,11442,58148,2770,,97,1.03134197732
2020-03-22,9259,45473,2155,,143,1.07644880679
2020-03-21,6885,45333,1436,,61,1.1331599299500001
2020-03-20,6255,36662,1042,,68,1.20244130525
2020-03-19,4671,28081,617,,46,1.28436093414
2020-03-18,3171,25064,416,,31,1.3778169846500001
2020-03-17,3613,17320,325,,22,1.48040115278
2020-03-16,1569,17924,,,21,1.5884521708700001
2020-03-15,1251,7604,,,15,1.69735684732
2020-03-14,915,4610,,,9,1.8021337291
2020-03-13,1025,9171,,,4,1.8982342795599998
2020-03-12,682,5310,,,8,1.9823338168
2020-03-11,527,3818,,,6,2.0527987738599998
2020-03-10,441,2490,,,2,2.10965107732
2020-03-09,367,1773,,,4,2.1541272816999997
2020-03-08,267,874,,,4,2.18810136463
2020-03-07,220,798,,,1,2.21360009843
2020-03-06,141,786,,,6,2.23250050499
2020-03-05,153,617,,,4,2.2463920114300002
2020-03-04,187,1098,,,2,2.25654688183
2020-03-03,100,243,,,3,2.2639467124
2020-03-02,82,194,,,3,2.26933060242
2020-03-01,89,86,,,3,2.27324617773
