Date,New Cases,New Tests,Hospitalizations,ICU,New Deaths,Rt Rate
2020-05-15,145,3583,250,110,4,1.05215874348
2020-05-14,216,3001,259,102,0,1.05143763123
2020-05-13,152,3107,257,105,3,1.0508483202399999
2020-05-12,54,2838,263,88,1,1.05036944281
2020-05-11,53,2270,232,85,0,1.0499826756200001
2020-05-10,115,1719,230,81,2,1.0496724416399998
2020-05-09,141,2622,228,85,3,1.0494255908
2020-05-08,139,3094,222,77,5,1.04923108454
2020-05-07,85,2814,222,78,1,1.04907969918
2020-05-06,124,3604,216,71,4,1.04896375623
2020-05-05,66,2905,210,70,4,1.04887688283
2020-05-04,84,2278,214,71,5,1.04881380285
2020-05-03,102,1848,218,66,0,1.04877015711
2020-05-02,90,2508,215,64,2,1.04874234993
2020-05-01,150,2876,218,62,5,1.04872741935
2020-04-30,123,2620,214,74,1,1.0487229281000001
2020-04-29,100,2493,211,76,2,1.0487268714799998
2020-04-28,32,2197,203,75,3,1.0487150903799998
2020-04-27,48,1314,189,76,0,1.04871789572
2020-04-26,98,1475,180,73,1,1.04873206027
2020-04-25,118,2072,177,74,2,1.04875465338
2020-04-24,30,2144,175,68,0,1.04878418087
2020-04-23,67,1677,170,75,2,1.04881915326
2020-04-22,66,1702,172,73,1,1.0488674927200001
2020-04-21,24,1289,179,77,0,1.0489178891600002
2020-04-20,36,788,172,73,1,1.04897132086
2020-04-19,68,792,162,73,0,1.0490291146
2020-04-18,56,933,157,64,4,1.04909307138
2020-04-17,72,1060,160,58,3,1.04916563827
2020-04-16,50,1088,152,55,3,1.04925014366
2020-04-15,83,1018,156,73,3,1.04935111966
2020-04-14,21,779,147,57,0,1.04947474491
2020-04-13,7,505,149,54,0,1.04962945388
2020-04-12,49,615,138,63,1,1.04982677631
2020-04-11,80,904,144,44,1,1.05008249415
2020-04-10,57,969,139,69,0,1.0504182352
2020-04-09,63,791,146,45,0,1.05086366513
2020-04-08,89,982,153,49,2,1.05145949246
2020-04-07,40,760,143,71,1,1.0522615598799998
2020-04-06,49,516,145,73,0,1.05334633447
2020-04-05,47,641,144,70,0,1.0548180617799998
2020-04-04,70,741,143,70,1,1.0568175340500001
2020-04-03,55,896,131,66,0,1.05953142082
2020-04-02,54,1190,129,67,3,1.06319870649
2020-04-01,104,1095,117,50,3,1.06810645111
2020-03-31,38,655,,,3,1.07456277478
2020-03-30,33,732,,,0,1.08283847945
2020-03-29,24,760,,,0,1.09308925014
2020-03-28,79,962,,,1,1.10529684567
2020-03-27,66,829,,,2,1.1192655045
2020-03-26,64,982,,,0,1.13467440862
2020-03-25,36,585,,,0,1.15115289881
2020-03-24,25,514,,,1,1.1683321598899998
2020-03-23,28,337,,,,1.1858489614399998
2020-03-22,17,886,,,,1.20331738021
2020-03-21,13,446,,,,1.2202998686700002
2020-03-20,12,457,,,,1.23630048299
2020-03-19,10,228,,,,1.2508009096
2020-03-18,12,243,,,,1.26335454657
2020-03-17,7,148,,,,1.27371135265
2020-03-16,5,139,,,,1.28188732686
2020-03-15,3,93,,,,1.28812214905
2020-03-14,8,117,,,,1.29276727895
2020-03-13,0,83,,,,1.29618128142
2020-03-12,0,74,,,,1.29867344907
2020-03-11,1,49,,,,1.30048823943
2020-03-10,0,56,,,,1.30180471366
2020-03-09,1,40,,,,1.3027898944
2020-03-08,0,0,,,,1.30348515258
2020-03-07,0,0,,,,1.30399225398
2020-03-06,1,45,,,,1.30436272835
2020-03-05,0,25,,,,1.30463382664
2020-03-04,0,0,,,,1.30483251168
2020-03-03,2,14,,,,1.3049783337899998
2020-03-02,0,15,,,,1.30508549665
2020-03-01,0,0,,,,1.30538622345
