2021-01-06,17.542279243583337
2021-01-07,17.319439453826803
2021-01-08,16.98168021428281
2021-01-09,16.68484122939064
2021-01-10,16.499245707717726
2021-01-11,15.872360325779983
2021-01-12,15.080609251001897
2021-01-13,14.33582034057953
2021-01-14,13.569500164004744
2021-01-15,12.938167018582428
2021-01-16,12.700392222746334
2021-01-17,12.565482551017748
2021-01-18,12.411849602254462
2021-01-19,11.979764152623892
2021-01-20,11.650696706150308
2021-01-21,11.323756938486696
2021-01-22,11.180455697703723
2021-01-23,11.020027598552941
2021-01-24,10.959977694214814
2021-01-25,10.598966619694835
2021-01-26,10.276765472791563
2021-01-27,10.062371388919907
2021-01-28,9.733593135970658
2021-01-29,9.349706245744976
2021-01-30,9.234262968538696
2021-01-31,9.091835694628477
2021-02-01,8.82156864442732
2021-02-02,8.617218472563435
2021-02-03,8.365969123967542
2021-02-04,8.143106555004714
2021-02-05,8.069550139678258
2021-02-06,7.821614684607607
2021-02-07,7.727922319453418
2021-02-08,7.315109343936382
2021-02-09,6.821784190205244
2021-02-10,6.340170569975971
2021-02-11,5.932482897298677
2021-02-12,5.5271148723457895
2021-02-13,5.344613421962601
2021-02-14,5.17338819061398
2021-02-15,5.028055356077849
2021-02-16,4.767339125312914
2021-02-17,4.5251689147074226
2021-02-18,4.309758258123323
2021-02-19,4.047517703053051
2021-02-20,3.8537752843687274
2021-02-21,3.8128739055639715
2021-02-22,3.565282454171343
2021-02-23,3.3578550739497093
2021-02-24,3.2028238836186196
2021-02-25,3.1319352339430866
2021-02-26,3.0490224609116643
2021-02-27,3.006572694537033
2021-02-28,2.914637929406687
2021-03-01,2.694855755272257
2021-03-02,2.5847041090503966
2021-03-03,2.454133590458202
2021-03-04,2.345415778251599
2021-03-05,2.2513209280955664
2021-03-06,2.1472970427575815
2021-03-07,2.1143325671734075
2021-03-08,2.069773141970097
2021-03-09,2.056362652458061
2021-03-10,2.0543908394375685
2021-03-11,2.069735243423469
2021-03-12,2.0832440310343348
2021-03-13,2.068159856930643
2021-03-14,2.0250527960193248
2021-03-15,1.939436169903899
2021-03-16,1.8707656443505498
2021-03-17,1.8028558138223645
2021-03-18,1.6929167017602966
2021-03-19,1.6450071734013065
2021-03-20,1.6361283859927376
2021-03-21,1.6329985015816637
2021-03-22,1.6150999463467648
2021-03-23,1.5889230939134995
2021-03-24,1.5940638754090959
2021-03-25,1.5924815821171463
2021-03-26,1.5837705491430571
2021-03-27,1.5278476062789788
2021-03-28,1.5152989587532841
2021-03-29,1.5242741719426387
2021-03-30,1.5089182367132916
2021-03-31,1.5248568675245167
2021-04-01,1.5091443918659675
2021-04-02,1.5202822369259978
2021-04-03,1.569916545050087
2021-04-04,1.551925987264784
2021-04-05,1.4959372178623516
2021-04-06,1.4558198163256826
2021-04-07,1.435282194557432
2021-04-08,1.4150943396226416
2021-04-09,1.3781082332434569
2021-04-10,1.3565891472868217
2021-04-11,1.395468798783716
2021-04-12,1.4259454491390262
2021-04-13,1.438691501873581
2021-04-14,1.431912362039962
2021-04-15,1.4233456185708786
2021-04-16,1.3846659544744844
2021-04-17,1.3887556036905528
2021-04-18,1.3583112441801377
2021-04-19,1.3354302899870318
2021-04-20,1.336364644560275
2021-04-21,1.283916083916084
2021-04-22,1.2666629010393131
2021-04-23,1.2451406521208992
2021-04-24,1.198209903277032
2021-04-25,1.1805726355994735
2021-04-26,1.1098762904688093
2021-04-27,1.0535001252412737
2021-04-28,1.010384922630847
2021-04-29,0.9931324373926943
2021-04-30,0.9821177653862652
2021-05-01,0.9880869987777761
2021-05-02,0.9779092066931151
2021-05-03,1.0
2021-05-04,0.9704106730267571
2021-05-05,0.9622613140881071
2021-05-06,0.9542013915436961
2021-05-07,0.9097766352118964
2021-05-08,0.8741501318162898
2021-05-09,0.8393043099830584
2021-05-10,0.7920572937251988
2021-05-11,0.7966786355475763
2021-05-12,0.8037109217710632
2021-05-13,0.7798201639213814
2021-05-14,0.7842822774659182
2021-05-15,0.7949508575833495
2021-05-16,0.798783416039699
2021-05-17,0.7764149881849893
2021-05-18,0.7505268276868212
2021-05-19,0.708923406176328
2021-05-20,0.6578265824096136
2021-05-21,0.6608361090824888
2021-05-22,0.6135629709364909
2021-05-23,0.6112954414310444
2021-05-24,0.6178386879352954
2021-05-25,0.6018341612533435
2021-05-26,0.6244650221772624
2021-05-27,0.6537350714229959
2021-05-28,0.6352303954757259
2021-05-29,0.6506336692944816
2021-05-30,0.6158247084765291
2021-05-31,0.6528913760941312
2021-06-01,0.6313215516283206
2021-06-02,0.5915997205728257
2021-06-03,0.5716874487638607
2021-06-04,0.5572794629852448
2021-06-05,0.5839903224460852
2021-06-06,0.6166175310384918
2021-06-07,0.6021605881401326
2021-06-08,0.6366142434999901
2021-06-09,0.6631490340197508
2021-06-10,0.6682804708997993
2021-06-11,0.6776257999749027
2021-06-12,0.6490914819871861
2021-06-13,0.6374417619652689
2021-06-14,0.6749430171059329
2021-06-15,0.6903732542610743
2021-06-16,0.7521719250114312
2021-06-17,0.7866619701772924
2021-06-18,0.8204713548479156
2021-06-19,0.8648828953324914
2021-06-20,0.8673006164285372
2021-06-21,0.8696280593563307
2021-06-22,0.9240369614784592
2021-06-23,0.9633116567989906
2021-06-24,1.0570364278457745
2021-06-25,1.1274580508678302
2021-06-26,1.192728666203626
2021-06-27,1.2453001891898363
2021-06-28,1.4315510049298446
2021-06-29,1.5485407980941037
2021-06-30,1.6014609819484442
2021-07-01,1.637250877913075
2021-07-02,1.7784109186158723
2021-07-03,1.800789135621215
2021-07-04,1.8340134763215337
2021-07-05,2.008355172682218
2021-07-06,2.1860417934672345
2021-07-07,2.474625665762235
2021-07-08,2.8574315959677623
2021-07-09,3.0271502179944507
2021-07-10,3.3091322171185857
2021-07-11,3.4958557959484176
2021-07-12,3.573995426331264
2021-07-13,4.014310170756332
2021-07-14,4.253058037650733
2021-07-15,4.484632401898666
2021-07-16,4.71028897863525
2021-07-17,4.830847429380885
2021-07-18,5.069551777434312
2021-07-19,5.407777891191181
2021-07-20,5.559498462266383
2021-07-21,5.93078506434796
2021-07-22,6.174356682679774
2021-07-23,6.576578215084663
2021-07-24,6.831799700406591
2021-07-25,7.069144354002215
2021-07-26,7.342280068786458
2021-07-27,7.57468287613612
2021-07-28,7.81625012000384
2021-07-29,8.149632598530394
2021-07-30,8.139082557826386
2021-07-31,8.362179439968182
2021-08-01,8.396257983792356
2021-08-02,8.553143647842255
2021-08-03,8.611890072910825
2021-08-04,8.451514777818884
2021-08-05,8.342913670026467
2021-08-06,8.453586329692524
2021-08-07,8.308876021258031
2021-08-08,8.308180887640743
2021-08-09,8.09078771695594
2021-08-10,8.021908416856068
2021-08-11,7.9987834549878345
2021-08-12,8.059617410047272
2021-08-13,7.983042677576043
2021-08-14,7.97209952334606
2021-08-15,7.888898748779837
2021-08-16,7.8530812970646995
2021-08-17,7.690812995491994
2021-08-18,7.422442806071003
2021-08-19,6.9450025275765075
2021-08-20,6.807786953888968
2021-08-21,6.683488529965545
2021-08-22,6.64717844433147
2021-08-23,6.329456982359318
2021-08-24,6.15423624443076
2021-08-25,6.071153290297716
2021-08-26,5.931186717212919
2021-08-27,5.666915892287061
2021-08-28,5.555291940496809
2021-08-29,5.441541553375103
2021-08-30,5.300665049501503
2021-08-31,5.049555417115025
2021-09-01,4.968533356846062
2021-09-02,4.760934819897084
2021-09-03,4.683680766808629
2021-09-04,4.637163599816096
2021-09-05,4.546188891401984
2021-09-06,4.5865528917112135
2021-09-07,4.304224673054902
2021-09-08,3.931465946253377
2021-09-09,3.8575423589406155
2021-09-10,3.7463147226828823
2021-09-11,3.6698292652368534
2021-09-12,3.6828413075443955
2021-09-13,3.577085797926734
2021-09-14,3.5945676551208576
2021-09-15,3.5768986319639082
2021-09-16,3.504348655147939
2021-09-17,3.4155697709955843
2021-09-18,3.3385661957090527
2021-09-19,3.2286221982064363
2021-09-20,3.077544175646719
2021-09-21,3.007129774310047
2021-09-22,2.9499889611959755
2021-09-23,2.9374066502123872
2021-09-24,2.911943441308356
2021-09-25,2.9329096908224366
2021-09-26,2.920422701644215
2021-09-27,2.9349865031797595
2021-09-28,2.865478194691082
2021-09-29,2.7824816163678117
2021-09-30,2.732521446436502
2021-10-01,2.703240843767203
2021-10-02,2.674249189265404
2021-10-03,2.6828406548109767
2021-10-04,2.5991904739492635
2021-10-05,2.573481539353907
2021-10-06,2.5934797229531217
2021-10-07,2.5835542510888088
2021-10-08,2.5982844889206573
2021-10-09,2.5518016940230654
2021-10-10,2.5572409158546536
2021-10-11,2.5864475488827665
2021-10-12,2.565191539964325
2021-10-13,2.5905475420203836
2021-10-14,2.528423553368403
2021-10-15,2.423773297371827
2021-10-16,2.43391750580945
2021-10-17,2.4181439504020146
2021-10-18,2.3792357606344625
2021-10-19,2.4299445781113467
2021-10-20,2.4107110635277698
2021-10-21,2.512377415976388
2021-10-22,2.553407095808736
2021-10-23,2.588290508037076
2021-10-24,2.675423598910493
2021-10-25,2.849084908490849
2021-10-26,2.9115287341021574
2021-10-27,2.952348896475453
2021-10-28,2.9986238199859967
2021-10-29,3.092984206555861
2021-10-30,3.1199999999999997
2021-10-31,3.03022977530127
2021-11-01,2.930744151051557
